Subject,Datafile,Label
Subject02,Subject02/Subject02_Aufnahme398.csv,stair-down
Subject02,Subject02/Subject02_Aufnahme399.csv,curve-left-step
Subject02,Subject02/Subject02_Aufnahme400.csv,curve-left-spin-Lfirst
Subject02,Subject02/Subject02_Aufnahme401.csv,curve-left-spin-Lfirst
Subject02,Subject02/Subject02_Aufnahme402.csv,lateral-shuffle-left
Subject02,Subject02/Subject02_Aufnahme403.csv,curve-left-spin-Rfirst
Subject02,Subject02/Subject02_Aufnahme404.csv,sit-to-stand
Subject02,Subject02/Subject02_Aufnahme405.csv,walk
Subject02,Subject02/Subject02_Aufnahme406.csv,curve-right-spin-Rfirst
Subject02,Subject02/Subject02_Aufnahme407.csv,walk
Subject02,Subject02/Subject02_Aufnahme408.csv,sit-to-stand
Subject02,Subject02/Subject02_Aufnahme409.csv,stand
Subject02,Subject02/Subject02_Aufnahme410.csv,v-cut-right-Rfirst
Subject02,Subject02/Subject02_Aufnahme411.csv,curve-right-spin-Lfirst
Subject02,Subject02/Subject02_Aufnahme412.csv,sit
Subject02,Subject02/Subject02_Aufnahme413.csv,lateral-shuffle-left
Subject02,Subject02/Subject02_Aufnahme414.csv,v-cut-left-Rfirst
Subject02,Subject02/Subject02_Aufnahme415.csv,walk
Subject02,Subject02/Subject02_Aufnahme416.csv,stand
Subject02,Subject02/Subject02_Aufnahme417.csv,sit-to-stand
Subject02,Subject02/Subject02_Aufnahme418.csv,jump-one-leg
Subject02,Subject02/Subject02_Aufnahme419.csv,jump-two-leg
Subject02,Subject02/Subject02_Aufnahme420.csv,sit-to-stand
Subject02,Subject02/Subject02_Aufnahme421.csv,walk
Subject02,Subject02/Subject02_Aufnahme422.csv,curve-right-step
Subject02,Subject02/Subject02_Aufnahme423.csv,walk
Subject02,Subject02/Subject02_Aufnahme424.csv,run
Subject02,Subject02/Subject02_Aufnahme425.csv,curve-right-step
Subject02,Subject02/Subject02_Aufnahme426.csv,jump-two-leg
Subject02,Subject02/Subject02_Aufnahme427.csv,stand
Subject02,Subject02/Subject02_Aufnahme428.csv,curve-right-spin-Rfirst
Subject02,Subject02/Subject02_Aufnahme429.csv,stair-down
Subject02,Subject02/Subject02_Aufnahme430.csv,walk
Subject02,Subject02/Subject02_Aufnahme431.csv,jump-one-leg
Subject02,Subject02/Subject02_Aufnahme432.csv,curve-right-step
Subject02,Subject02/Subject02_Aufnahme433.csv,stand
Subject02,Subject02/Subject02_Aufnahme434.csv,curve-left-spin-Rfirst
Subject02,Subject02/Subject02_Aufnahme435.csv,lateral-shuffle-left
Subject02,Subject02/Subject02_Aufnahme436.csv,v-cut-left-Lfirst
Subject02,Subject02/Subject02_Aufnahme437.csv,run
Subject02,Subject02/Subject02_Aufnahme438.csv,walk
Subject02,Subject02/Subject02_Aufnahme439.csv,v-cut-left-Rfirst
Subject03,Subject03/Subject03_Aufnahme000.csv,stand-to-sit
Subject03,Subject03/Subject03_Aufnahme001.csv,v-cut-left-Rfirst
Subject03,Subject03/Subject03_Aufnahme002.csv,v-cut-left-Rfirst
Subject03,Subject03/Subject03_Aufnahme003.csv,run
Subject03,Subject03/Subject03_Aufnahme004.csv,jump-two-leg
Subject03,Subject03/Subject03_Aufnahme005.csv,v-cut-left-Lfirst
Subject03,Subject03/Subject03_Aufnahme006.csv,curve-right-spin-Rfirst
Subject03,Subject03/Subject03_Aufnahme007.csv,sit-to-stand
Subject03,Subject03/Subject03_Aufnahme008.csv,stair-down
Subject03,Subject03/Subject03_Aufnahme009.csv,curve-right-spin-Lfirst
Subject03,Subject03/Subject03_Aufnahme010.csv,v-cut-left-Lfirst
Subject03,Subject03/Subject03_Aufnahme011.csv,stand
Subject03,Subject03/Subject03_Aufnahme012.csv,run
Subject03,Subject03/Subject03_Aufnahme013.csv,run
Subject03,Subject03/Subject03_Aufnahme014.csv,run
Subject03,Subject03/Subject03_Aufnahme015.csv,lateral-shuffle-right
Subject03,Subject03/Subject03_Aufnahme016.csv,walk
Subject03,Subject03/Subject03_Aufnahme017.csv,stand-to-sit
Subject03,Subject03/Subject03_Aufnahme018.csv,sit-to-stand
Subject03,Subject03/Subject03_Aufnahme019.csv,curve-left-spin-Rfirst
Subject03,Subject03/Subject03_Aufnahme020.csv,jump-one-leg
Subject03,Subject03/Subject03_Aufnahme021.csv,v-cut-right-Lfirst
Subject03,Subject03/Subject03_Aufnahme022.csv,run
Subject03,Subject03/Subject03_Aufnahme023.csv,run
Subject03,Subject03/Subject03_Aufnahme024.csv,sit
Subject03,Subject03/Subject03_Aufnahme025.csv,v-cut-left-Rfirst
Subject03,Subject03/Subject03_Aufnahme026.csv,sit-to-stand
Subject03,Subject03/Subject03_Aufnahme027.csv,stair-down
Subject03,Subject03/Subject03_Aufnahme028.csv,sit
Subject03,Subject03/Subject03_Aufnahme029.csv,stand
Subject03,Subject03/Subject03_Aufnahme030.csv,curve-right-step
Subject03,Subject03/Subject03_Aufnahme031.csv,jump-two-leg
Subject03,Subject03/Subject03_Aufnahme032.csv,jump-one-leg
Subject03,Subject03/Subject03_Aufnahme033.csv,lateral-shuffle-right
Subject03,Subject03/Subject03_Aufnahme034.csv,sit
Subject03,Subject03/Subject03_Aufnahme035.csv,walk
Subject03,Subject03/Subject03_Aufnahme036.csv,walk
Subject03,Subject03/Subject03_Aufnahme037.csv,curve-right-spin-Lfirst
Subject03,Subject03/Subject03_Aufnahme038.csv,stair-up
Subject03,Subject03/Subject03_Aufnahme039.csv,stand
Subject03,Subject03/Subject03_Aufnahme040.csv,v-cut-right-Rfirst
Subject03,Subject03/Subject03_Aufnahme041.csv,stair-up
Subject03,Subject03/Subject03_Aufnahme042.csv,curve-left-step
Subject03,Subject03/Subject03_Aufnahme043.csv,lateral-shuffle-right
Subject03,Subject03/Subject03_Aufnahme044.csv,jump-two-leg
Subject03,Subject03/Subject03_Aufnahme045.csv,run
Subject03,Subject03/Subject03_Aufnahme046.csv,jump-one-leg
Subject03,Subject03/Subject03_Aufnahme047.csv,curve-right-spin-Rfirst
Subject03,Subject03/Subject03_Aufnahme048.csv,stair-down
Subject03,Subject03/Subject03_Aufnahme049.csv,curve-left-spin-Rfirst
Subject03,Subject03/Subject03_Aufnahme050.csv,curve-right-step
Subject03,Subject03/Subject03_Aufnahme051.csv,lateral-shuffle-right
Subject03,Subject03/Subject03_Aufnahme052.csv,jump-one-leg
Subject03,Subject03/Subject03_Aufnahme053.csv,curve-left-spin-Rfirst
Subject03,Subject03/Subject03_Aufnahme054.csv,curve-left-spin-Rfirst
Subject03,Subject03/Subject03_Aufnahme055.csv,v-cut-right-Rfirst
Subject03,Subject03/Subject03_Aufnahme056.csv,curve-left-spin-Rfirst
Subject03,Subject03/Subject03_Aufnahme057.csv,jump-one-leg
Subject03,Subject03/Subject03_Aufnahme058.csv,v-cut-right-Lfirst
Subject03,Subject03/Subject03_Aufnahme059.csv,sit-to-stand
Subject03,Subject03/Subject03_Aufnahme060.csv,stair-up
Subject03,Subject03/Subject03_Aufnahme061.csv,walk
Subject03,Subject03/Subject03_Aufnahme062.csv,walk
Subject03,Subject03/Subject03_Aufnahme063.csv,v-cut-left-Lfirst
Subject03,Subject03/Subject03_Aufnahme064.csv,curve-left-spin-Lfirst
Subject03,Subject03/Subject03_Aufnahme065.csv,lateral-shuffle-left
Subject03,Subject03/Subject03_Aufnahme066.csv,v-cut-left-Rfirst
Subject03,Subject03/Subject03_Aufnahme067.csv,curve-left-step
Subject03,Subject03/Subject03_Aufnahme068.csv,lateral-shuffle-right
Subject03,Subject03/Subject03_Aufnahme069.csv,stand
Subject03,Subject03/Subject03_Aufnahme070.csv,jump-two-leg
Subject03,Subject03/Subject03_Aufnahme071.csv,curve-left-spin-Lfirst
Subject03,Subject03/Subject03_Aufnahme072.csv,stand-to-sit
Subject03,Subject03/Subject03_Aufnahme073.csv,stair-down
Subject03,Subject03/Subject03_Aufnahme074.csv,lateral-shuffle-left
Subject03,Subject03/Subject03_Aufnahme075.csv,curve-left-spin-Rfirst
Subject03,Subject03/Subject03_Aufnahme076.csv,lateral-shuffle-left
Subject03,Subject03/Subject03_Aufnahme077.csv,sit
Subject03,Subject03/Subject03_Aufnahme078.csv,curve-right-step
Subject03,Subject03/Subject03_Aufnahme079.csv,jump-one-leg
Subject03,Subject03/Subject03_Aufnahme080.csv,stair-up
Subject03,Subject03/Subject03_Aufnahme081.csv,lateral-shuffle-left
Subject03,Subject03/Subject03_Aufnahme082.csv,v-cut-right-Rfirst
Subject03,Subject03/Subject03_Aufnahme083.csv,jump-one-leg
Subject03,Subject03/Subject03_Aufnahme084.csv,v-cut-left-Lfirst
Subject03,Subject03/Subject03_Aufnahme085.csv,stand-to-sit
Subject03,Subject03/Subject03_Aufnahme086.csv,lateral-shuffle-left
Subject03,Subject03/Subject03_Aufnahme087.csv,jump-one-leg
Subject03,Subject03/Subject03_Aufnahme088.csv,sit
Subject03,Subject03/Subject03_Aufnahme089.csv,lateral-shuffle-right
Subject03,Subject03/Subject03_Aufnahme090.csv,stair-up
Subject03,Subject03/Subject03_Aufnahme091.csv,curve-left-spin-Rfirst
Subject03,Subject03/Subject03_Aufnahme092.csv,v-cut-right-Rfirst
Subject03,Subject03/Subject03_Aufnahme093.csv,stair-up
Subject03,Subject03/Subject03_Aufnahme094.csv,stair-down
Subject03,Subject03/Subject03_Aufnahme095.csv,lateral-shuffle-left
Subject03,Subject03/Subject03_Aufnahme096.csv,curve-right-spin-Lfirst
Subject03,Subject03/Subject03_Aufnahme097.csv,v-cut-left-Lfirst
Subject03,Subject03/Subject03_Aufnahme098.csv,curve-left-step
Subject03,Subject03/Subject03_Aufnahme099.csv,curve-right-spin-Rfirst
Subject03,Subject03/Subject03_Aufnahme100.csv,walk
Subject03,Subject03/Subject03_Aufnahme101.csv,stair-up
Subject03,Subject03/Subject03_Aufnahme102.csv,curve-left-spin-Lfirst
Subject03,Subject03/Subject03_Aufnahme103.csv,run
Subject03,Subject03/Subject03_Aufnahme104.csv,curve-right-spin-Lfirst
Subject03,Subject03/Subject03_Aufnahme105.csv,stair-down
Subject03,Subject03/Subject03_Aufnahme106.csv,v-cut-right-Lfirst
Subject03,Subject03/Subject03_Aufnahme107.csv,curve-left-spin-Lfirst
Subject03,Subject03/Subject03_Aufnahme108.csv,stand-to-sit
Subject03,Subject03/Subject03_Aufnahme109.csv,curve-right-spin-Lfirst
Subject03,Subject03/Subject03_Aufnahme110.csv,v-cut-right-Lfirst
Subject03,Subject03/Subject03_Aufnahme111.csv,curve-left-spin-Rfirst
Subject03,Subject03/Subject03_Aufnahme112.csv,curve-left-step
Subject03,Subject03/Subject03_Aufnahme113.csv,stand
Subject03,Subject03/Subject03_Aufnahme114.csv,curve-right-spin-Rfirst
Subject03,Subject03/Subject03_Aufnahme115.csv,curve-right-spin-Rfirst
Subject03,Subject03/Subject03_Aufnahme116.csv,stand
Subject03,Subject03/Subject03_Aufnahme117.csv,lateral-shuffle-left
Subject03,Subject03/Subject03_Aufnahme118.csv,curve-left-step
Subject03,Subject03/Subject03_Aufnahme119.csv,stand
Subject03,Subject03/Subject03_Aufnahme120.csv,lateral-shuffle-right
Subject03,Subject03/Subject03_Aufnahme121.csv,stand-to-sit
Subject03,Subject03/Subject03_Aufnahme122.csv,curve-left-step
Subject03,Subject03/Subject03_Aufnahme123.csv,sit-to-stand
Subject03,Subject03/Subject03_Aufnahme124.csv,v-cut-left-Rfirst
Subject03,Subject03/Subject03_Aufnahme125.csv,v-cut-right-Lfirst
Subject03,Subject03/Subject03_Aufnahme126.csv,curve-right-step
Subject03,Subject03/Subject03_Aufnahme127.csv,curve-left-step
Subject03,Subject03/Subject03_Aufnahme128.csv,stair-down
Subject03,Subject03/Subject03_Aufnahme129.csv,curve-right-spin-Rfirst
Subject03,Subject03/Subject03_Aufnahme130.csv,stand
Subject03,Subject03/Subject03_Aufnahme131.csv,walk
Subject03,Subject03/Subject03_Aufnahme132.csv,curve-left-spin-Rfirst
Subject03,Subject03/Subject03_Aufnahme133.csv,walk
Subject03,Subject03/Subject03_Aufnahme134.csv,stair-up
Subject03,Subject03/Subject03_Aufnahme135.csv,curve-right-step
Subject03,Subject03/Subject03_Aufnahme136.csv,curve-left-spin-Rfirst
Subject03,Subject03/Subject03_Aufnahme137.csv,stair-up
Subject03,Subject03/Subject03_Aufnahme138.csv,lateral-shuffle-left
Subject03,Subject03/Subject03_Aufnahme139.csv,curve-left-spin-Rfirst
Subject03,Subject03/Subject03_Aufnahme140.csv,curve-right-step
Subject03,Subject03/Subject03_Aufnahme141.csv,curve-left-step
Subject03,Subject03/Subject03_Aufnahme142.csv,run
Subject03,Subject03/Subject03_Aufnahme143.csv,stair-up
Subject03,Subject03/Subject03_Aufnahme144.csv,curve-right-spin-Rfirst
Subject03,Subject03/Subject03_Aufnahme145.csv,jump-two-leg
Subject03,Subject03/Subject03_Aufnahme146.csv,sit-to-stand
Subject03,Subject03/Subject03_Aufnahme147.csv,curve-left-step
Subject03,Subject03/Subject03_Aufnahme148.csv,lateral-shuffle-left
Subject03,Subject03/Subject03_Aufnahme149.csv,stair-down
Subject03,Subject03/Subject03_Aufnahme150.csv,v-cut-left-Rfirst
Subject03,Subject03/Subject03_Aufnahme151.csv,run
Subject03,Subject03/Subject03_Aufnahme152.csv,curve-right-spin-Lfirst
Subject03,Subject03/Subject03_Aufnahme153.csv,curve-left-spin-Lfirst
Subject03,Subject03/Subject03_Aufnahme154.csv,jump-one-leg
Subject03,Subject03/Subject03_Aufnahme155.csv,v-cut-left-Rfirst
Subject03,Subject03/Subject03_Aufnahme156.csv,v-cut-right-Lfirst
Subject03,Subject03/Subject03_Aufnahme157.csv,sit
Subject03,Subject03/Subject03_Aufnahme158.csv,jump-two-leg
Subject03,Subject03/Subject03_Aufnahme159.csv,v-cut-right-Rfirst
Subject03,Subject03/Subject03_Aufnahme160.csv,v-cut-right-Lfirst
Subject03,Subject03/Subject03_Aufnahme161.csv,curve-right-step
Subject03,Subject03/Subject03_Aufnahme162.csv,walk
Subject03,Subject03/Subject03_Aufnahme163.csv,v-cut-left-Lfirst
Subject03,Subject03/Subject03_Aufnahme164.csv,v-cut-left-Rfirst
Subject03,Subject03/Subject03_Aufnahme165.csv,v-cut-left-Lfirst
Subject03,Subject03/Subject03_Aufnahme166.csv,lateral-shuffle-right
Subject03,Subject03/Subject03_Aufnahme167.csv,sit-to-stand
Subject03,Subject03/Subject03_Aufnahme168.csv,jump-two-leg
Subject03,Subject03/Subject03_Aufnahme169.csv,stand
Subject03,Subject03/Subject03_Aufnahme170.csv,curve-left-spin-Lfirst
Subject03,Subject03/Subject03_Aufnahme171.csv,curve-right-spin-Lfirst
Subject03,Subject03/Subject03_Aufnahme172.csv,v-cut-left-Rfirst
Subject03,Subject03/Subject03_Aufnahme173.csv,sit
Subject03,Subject03/Subject03_Aufnahme174.csv,curve-right-step
Subject03,Subject03/Subject03_Aufnahme175.csv,jump-one-leg
Subject03,Subject03/Subject03_Aufnahme176.csv,stair-up
Subject03,Subject03/Subject03_Aufnahme177.csv,lateral-shuffle-right
Subject03,Subject03/Subject03_Aufnahme178.csv,stand
Subject03,Subject03/Subject03_Aufnahme179.csv,v-cut-right-Lfirst
Subject03,Subject03/Subject03_Aufnahme180.csv,stand-to-sit
Subject03,Subject03/Subject03_Aufnahme181.csv,v-cut-right-Lfirst
Subject03,Subject03/Subject03_Aufnahme182.csv,v-cut-right-Rfirst
Subject03,Subject03/Subject03_Aufnahme183.csv,v-cut-right-Lfirst
Subject03,Subject03/Subject03_Aufnahme184.csv,walk
Subject03,Subject03/Subject03_Aufnahme185.csv,curve-left-spin-Rfirst
Subject03,Subject03/Subject03_Aufnahme186.csv,v-cut-left-Rfirst
Subject03,Subject03/Subject03_Aufnahme187.csv,stand
Subject03,Subject03/Subject03_Aufnahme188.csv,v-cut-right-Rfirst
Subject03,Subject03/Subject03_Aufnahme189.csv,lateral-shuffle-right
Subject03,Subject03/Subject03_Aufnahme190.csv,curve-right-spin-Rfirst
Subject03,Subject03/Subject03_Aufnahme191.csv,curve-right-spin-Lfirst
Subject03,Subject03/Subject03_Aufnahme192.csv,walk
Subject03,Subject03/Subject03_Aufnahme193.csv,jump-two-leg
Subject03,Subject03/Subject03_Aufnahme194.csv,v-cut-right-Lfirst
Subject03,Subject03/Subject03_Aufnahme195.csv,stair-down
Subject03,Subject03/Subject03_Aufnahme196.csv,curve-left-step
Subject03,Subject03/Subject03_Aufnahme197.csv,v-cut-left-Rfirst
Subject03,Subject03/Subject03_Aufnahme198.csv,curve-left-spin-Lfirst
Subject03,Subject03/Subject03_Aufnahme199.csv,stand
Subject03,Subject03/Subject03_Aufnahme200.csv,sit
Subject03,Subject03/Subject03_Aufnahme201.csv,curve-left-step
Subject03,Subject03/Subject03_Aufnahme202.csv,sit
Subject03,Subject03/Subject03_Aufnahme203.csv,sit-to-stand
Subject03,Subject03/Subject03_Aufnahme204.csv,curve-left-spin-Lfirst
Subject03,Subject03/Subject03_Aufnahme205.csv,curve-right-step
Subject03,Subject03/Subject03_Aufnahme206.csv,v-cut-right-Lfirst
Subject03,Subject03/Subject03_Aufnahme207.csv,stand
Subject03,Subject03/Subject03_Aufnahme208.csv,v-cut-right-Rfirst
Subject03,Subject03/Subject03_Aufnahme209.csv,curve-right-spin-Rfirst
Subject03,Subject03/Subject03_Aufnahme210.csv,jump-one-leg
Subject03,Subject03/Subject03_Aufnahme211.csv,v-cut-left-Rfirst
Subject03,Subject03/Subject03_Aufnahme212.csv,stair-up
Subject03,Subject03/Subject03_Aufnahme213.csv,curve-right-step
Subject03,Subject03/Subject03_Aufnahme214.csv,curve-right-step
Subject03,Subject03/Subject03_Aufnahme215.csv,sit-to-stand
Subject03,Subject03/Subject03_Aufnahme216.csv,stair-down
Subject03,Subject03/Subject03_Aufnahme217.csv,sit-to-stand
Subject03,Subject03/Subject03_Aufnahme218.csv,curve-left-spin-Lfirst
Subject03,Subject03/Subject03_Aufnahme219.csv,v-cut-right-Rfirst
Subject03,Subject03/Subject03_Aufnahme220.csv,stair-up
Subject03,Subject03/Subject03_Aufnahme221.csv,jump-two-leg
Subject03,Subject03/Subject03_Aufnahme222.csv,curve-right-spin-Lfirst
Subject03,Subject03/Subject03_Aufnahme223.csv,curve-right-step
Subject03,Subject03/Subject03_Aufnahme224.csv,curve-right-spin-Lfirst
Subject03,Subject03/Subject03_Aufnahme225.csv,curve-right-spin-Rfirst
Subject03,Subject03/Subject03_Aufnahme226.csv,curve-right-step
Subject03,Subject03/Subject03_Aufnahme227.csv,curve-right-spin-Rfirst
Subject03,Subject03/Subject03_Aufnahme228.csv,v-cut-right-Rfirst
Subject03,Subject03/Subject03_Aufnahme229.csv,curve-right-step
Subject03,Subject03/Subject03_Aufnahme230.csv,v-cut-left-Lfirst
Subject03,Subject03/Subject03_Aufnahme231.csv,curve-right-spin-Lfirst
Subject03,Subject03/Subject03_Aufnahme232.csv,stand-to-sit
Subject03,Subject03/Subject03_Aufnahme233.csv,curve-left-step
Subject03,Subject03/Subject03_Aufnahme234.csv,sit-to-stand
Subject03,Subject03/Subject03_Aufnahme235.csv,v-cut-left-Rfirst
Subject03,Subject03/Subject03_Aufnahme236.csv,v-cut-right-Rfirst
Subject03,Subject03/Subject03_Aufnahme237.csv,lateral-shuffle-left
Subject03,Subject03/Subject03_Aufnahme238.csv,curve-right-step
Subject03,Subject03/Subject03_Aufnahme239.csv,curve-left-spin-Lfirst
Subject03,Subject03/Subject03_Aufnahme240.csv,stand-to-sit
Subject03,Subject03/Subject03_Aufnahme241.csv,run
Subject03,Subject03/Subject03_Aufnahme242.csv,v-cut-right-Rfirst
Subject03,Subject03/Subject03_Aufnahme243.csv,run
Subject03,Subject03/Subject03_Aufnahme244.csv,jump-one-leg
Subject03,Subject03/Subject03_Aufnahme245.csv,sit
Subject03,Subject03/Subject03_Aufnahme246.csv,curve-right-step
Subject03,Subject03/Subject03_Aufnahme247.csv,stand
Subject03,Subject03/Subject03_Aufnahme248.csv,walk
Subject03,Subject03/Subject03_Aufnahme249.csv,lateral-shuffle-left
Subject03,Subject03/Subject03_Aufnahme250.csv,stand-to-sit
Subject03,Subject03/Subject03_Aufnahme251.csv,stair-down
Subject03,Subject03/Subject03_Aufnahme252.csv,v-cut-left-Rfirst
Subject03,Subject03/Subject03_Aufnahme253.csv,stand
Subject03,Subject03/Subject03_Aufnahme254.csv,jump-two-leg
Subject03,Subject03/Subject03_Aufnahme255.csv,stair-up
Subject03,Subject03/Subject03_Aufnahme256.csv,sit-to-stand
Subject03,Subject03/Subject03_Aufnahme257.csv,jump-two-leg
Subject03,Subject03/Subject03_Aufnahme258.csv,stair-down
Subject03,Subject03/Subject03_Aufnahme259.csv,curve-left-spin-Lfirst
Subject03,Subject03/Subject03_Aufnahme260.csv,jump-two-leg
Subject03,Subject03/Subject03_Aufnahme261.csv,jump-two-leg
Subject03,Subject03/Subject03_Aufnahme262.csv,curve-left-spin-Rfirst
Subject03,Subject03/Subject03_Aufnahme263.csv,sit
Subject03,Subject03/Subject03_Aufnahme264.csv,sit
Subject03,Subject03/Subject03_Aufnahme265.csv,run
Subject03,Subject03/Subject03_Aufnahme266.csv,v-cut-left-Rfirst
Subject03,Subject03/Subject03_Aufnahme267.csv,stand
Subject03,Subject03/Subject03_Aufnahme268.csv,lateral-shuffle-right
Subject03,Subject03/Subject03_Aufnahme269.csv,curve-left-step
Subject03,Subject03/Subject03_Aufnahme270.csv,lateral-shuffle-left
Subject03,Subject03/Subject03_Aufnahme271.csv,v-cut-left-Rfirst
Subject03,Subject03/Subject03_Aufnahme272.csv,walk
Subject03,Subject03/Subject03_Aufnahme273.csv,run
Subject03,Subject03/Subject03_Aufnahme274.csv,v-cut-right-Lfirst
Subject03,Subject03/Subject03_Aufnahme275.csv,curve-left-spin-Lfirst
Subject03,Subject03/Subject03_Aufnahme276.csv,curve-left-step
Subject03,Subject03/Subject03_Aufnahme277.csv,curve-right-spin-Rfirst
Subject03,Subject03/Subject03_Aufnahme278.csv,curve-left-spin-Rfirst
Subject03,Subject03/Subject03_Aufnahme279.csv,jump-two-leg
Subject03,Subject03/Subject03_Aufnahme280.csv,sit-to-stand
Subject03,Subject03/Subject03_Aufnahme281.csv,curve-left-spin-Lfirst
Subject03,Subject03/Subject03_Aufnahme282.csv,curve-right-step
Subject03,Subject03/Subject03_Aufnahme283.csv,v-cut-right-Lfirst
Subject03,Subject03/Subject03_Aufnahme284.csv,v-cut-left-Lfirst
Subject03,Subject03/Subject03_Aufnahme285.csv,v-cut-right-Rfirst
Subject03,Subject03/Subject03_Aufnahme286.csv,lateral-shuffle-left
Subject03,Subject03/Subject03_Aufnahme287.csv,curve-left-spin-Lfirst
Subject03,Subject03/Subject03_Aufnahme288.csv,lateral-shuffle-left
Subject03,Subject03/Subject03_Aufnahme289.csv,curve-left-step
Subject03,Subject03/Subject03_Aufnahme290.csv,curve-left-spin-Rfirst
Subject03,Subject03/Subject03_Aufnahme291.csv,v-cut-right-Lfirst
Subject03,Subject03/Subject03_Aufnahme292.csv,stair-down
Subject03,Subject03/Subject03_Aufnahme293.csv,v-cut-right-Lfirst
Subject03,Subject03/Subject03_Aufnahme294.csv,jump-two-leg
